"id","age","no_stories","no_stories_above_critical_floor_cf","total_height","floor_area","total_floor_area_above_c_f","c_f_column_area","c_f_concrete_wall_area_ns","c_f_concrete_wall_area_ew","c_f_masonry_wall_area_ns","c_f_masonry_wall_area_ew","critical_aac_masonry_wall_area_ns","critical_aac_masonry_wall_area_ew","c_f_concrete_wall_area_max","c_f_concrete_wall_area_min","c_f_masonry_wall_area_max","c_f_masonry_wall_area_min","cd","wd","structural_damage_5_class","structural_damage_3_class","structural_damage_encoding_3_class","critical_damage","critical_damage_encoding","masonry_wall_damage_5_class","masonry_wall_damage_encoding_5_class","captive_columns_presence","captive_column_encoding","column_index_percent","wall_index_ns_percent","wall_index_ew_percent","min_wi_percent","priority_index_percent","soft_story","soft_story_encoding","latitude","longitude","v_s30","t_1_n_10","t_1_0_0466h_0_9","m7_8_repi","m7_8_rrup","m6_7_repi","m6_7_rrup","m7_8_repi_2","m7_8_rrup_2","m6_3_repi","m6_3_rrup","m7_8_pga","m7_8_pgv","m7_8_psa0_3","m7_8_psa0_6","m7_8_psa1_0","m7_8_ai","m7_8_cav","m6_7_pga","m6_7_pgv","m6_7_psa0_3","m6_7_psa0_6","m6_7_psa1_0","m6_7_ai","m6_7_cav","m7_5_pga","m7_5_pgv","m7_7_psa0_3","m7_7_psa0_6","m7_7_psa1_0","m7_7_ai","m7_7_cav","m6_3_pga","m6_3_pgv","m6_3_psa0_3","m6_3_psa0_6","m6_3_psa1_0","m6_3_ai","m6_3_cav","m7_8_sa_t1","m6_8_sa_t1","m7_5_sa_t1","m6_4_sa_t1","pga_max","pgv_max","sa_t1_max","ai_max","cav_max","m7_8_pga_2","m7_8_pgv_2","m7_8_sa0_3","m7_8_sa1_0","m7_8_sa3_0","m6_7_pga_2","m6_7_pgv_2","m6_7_sa0_3","m6_7_sa1_0","m6_7_sa3_0","m7_8_pga_3","m7_8_pgv_3","m7_8_sa0_3_2","m7_8_sa1_0_2","m7_8_sa3_0_2","m6_3_pga_2","m6_3_pgv_2","m6_3_sa0_3","m6_3_sa1_0","m6_3_sa3_0"
"Bld204",6,7,5,21,548,2739,10.6,0.45,1.175,3.48,1.11,0,0,1.175,0.45,3.48,1.11,0.0193430656934307,0.000821167883211679,"L","L",1,"N",0,"C",4,"N",0,0.00193501277838627,0.000291347207009858,0.00046951442132165,0.000291347207009858,0.00222635998539613,"N",0,36.798611,36.528333,393.8979492,0.7,0.721744165786063,63.972153,1.7341254,54.182007,46.268433,146.87485,127.84758,"83.914612000000005","72.275245999999996",0.628763556,168.8409961,1.293503064,1.344257897,1.037332997,5.920947629,32.68848289,0.175707795,25.4478998,0.39350606,0.360382779,0.188970505,0.340999082,6.243909725,0.042779276,14.25799082,0.094247448,0.147162109,0.080421639,0.06617223,4.558586976,0.057100081,4.34467849,0.144170472,0.103880309,0.052404326,0.054128096,3.111678639,1.25084210722632,0.308211668240945,0.126848951889201,0.0882130574791186,0.628763556,168.8409961,1.25084210722632,5.920947629,32.68848289,0.68007702,155.66199,1.5105267,1.2847054,0.44956887,0.080080993,6.4581189,0.17419811,0.076332629,0.019509504,0.052266594,14.475569,0.11592852,0.09955655,0.031802729,"3.8654412999999999E-2","3.5865946000000002","0.1168945","5.5492039999999999E-2","5.0790901000000001E-3"
"Bld205",5,6,6,17.1,593,3557,8.7,0,1.3,16.27,0,0,0,1.3,0,16.27,0,0.0146711635750422,0,"L","L",1,"N",0,"S",3,"N",0,0.00122294068034861,0.000457407928029238,0.000365476525161653,0.000365476525161653,0.00158841720551026,"N",0,36.798611,36.526667,393.8979492,0.6,0.599904909379909,64.070175,1.632529,54.270298,46.351158,146.93356,127.84413,"83.834655999999995","72.191176999999996",0.635816642,171.9273962,1.311321011,1.364718211,1.061277208,6.04401619,32.89345511,0.176425224,25.63917801,0.397638904,0.365488019,0.190523886,0.343928831,6.270737289,0.042801137,14.26465898,0.094300223,0.147687365,0.080547288,0.066262417,4.562372971,0.057624113,4.42102345,0.146041079,0.10658873,0.053489151,0.055171252,3.135597869,1.36470128575714,0.365498209825304,0.147670442945208,0.106601235161102,0.635816642,171.9273962,1.36470128575714,6.04401619,32.89345511,0.68727964,155.06273,1.5153968,1.2718256,0.44408008,0.079828307,6.432332,0.17348783,0.075976744,0.019428838,0.051941082,14.257786,0.11409471,0.097248368,0.031209698,"3.8855106E-2","3.6079729","0.11777498","5.5730581000000001E-2","5.0889988999999998E-3"
"Bld206",9,9,9,27,496,4463,3.6225,6.144,0.55,2.54,0,0,0,6.144,0.55,2.54,0,0.00730342741935484,0.00110887096774194,"S","S",3,"Y",1,"S",3,"N",0,0.000405836881021734,0.0014335648666816,0.000123235491821645,0.000123235491821645,0.000529072372843379,"N",0,36.798056,36.530833,391.4096375,0.9,0.904926496021345,63.871017,1.8989271,54.099316,46.190964,146.84351,127.91432,"83.982735000000005","72.351624000000001",0.618006777,164.387982,1.265544338,1.315171309,1.004075263,5.736653349,32.40102324,0.175210629,25.2931114,0.38919931,0.355368643,0.187853253,0.338374996,6.227335776,0.042877038,14.32133998,0.09458664,0.147329975,0.080712093,0.066301691,4.567423448,0.056624513,4.256752769,0.142335446,0.100636431,0.051138227,0.053029388,3.091300872,1.07801774091781,0.227668940744128,0.0965460816734415,0.0629031462373258,0.618006777,164.387982,1.07801774091781,5.736653349,32.40102324,0.67027235,156.60867,1.5032753,1.3044024,0.45868987,0.080340043,6.4858084,0.17495927,0.076725259,0.019597633,0.052829772,14.824489,0.1189312,0.10311814,0.032748826,"3.8397702999999998E-2","3.5557691999999999","0.11564557","5.5070274000000002E-2","5.0655939000000001E-3"
"Bld207",9,5,5,16.5,541,2704,7.7925,0.375,0,10.56,2.1,0,0,0.375,0,10.56,2.1,0.0144038817005545,0,"M","M",2,"Y",1,"M",2,"N",0,0.00144092085798817,0.000529215976331361,7.76627218934911e-05,7.76627218934911e-05,0.00151858357988166,"Y",1,36.798611,36.525278,393.8979492,0.5,0.580926872445012,64.151894,1.5478249,54.343906,46.42012,146.98251,127.84125,"83.767989999999998","72.121071000000001",0.642022723,174.6389013,1.326961234,1.382691875,1.082711052,6.149014652,33.06331246,0.177084458,25.81064931,0.401412534,0.370025782,0.191898693,0.346688616,6.295835291,0.042819326,14.27026874,0.094343402,0.148119827,0.08064821,0.066337085,4.565531282,0.058094562,4.490244165,0.147725829,0.109036642,0.054463485,0.056117459,3.157096451,1.37914868291829,0.372021260414776,0.144700878288413,0.111496387995499,0.642022723,174.6389013,1.37914868291829,6.149014652,33.06331246,0.69328463,154.5631,1.5194571,1.2610872,0.43950388,0.079617634,6.4108334,0.17289563,0.075680025,0.019361587,0.051669691,14.076214,0.11256579,0.095323965,0.030715268,"3.9022423000000001E-2","3.6257963000000002","0.11850904","5.592946E-2","5.0972602000000002E-3"
"Bld208",9,9,9,27,598,5384,6.97,1.32,3.03,16.99,2.18,0,0,3.03,1.32,16.99,2.18,0.0116555183946488,0.00220735785953177,"S","S",3,"N",0,"M",2,"N",0,0.000647288261515602,0.000560735512630015,0.000603268945022288,0.000560735512630015,0.00120802377414562,"Y",1,36.802778,36.538889,363.8471069,0.9,0.904926496021345,63.003494,2.256321,53.252075,45.397194,146.07611,127.40736,"84.812927000000002","73.184585999999996",0.589418745,157.5619202,1.201207342,1.267406122,0.965287279,5.405043183,32.05871746,0.179233816,25.99062445,0.394525857,0.354281148,0.195079819,0.346597452,6.353505553,0.044471284,15.08213279,0.099443085,0.153548197,0.086091963,0.069590284,4.720471272,0.055946224,4.218006629,0.141309257,0.097091558,0.050874714,0.050830836,3.08379666,1.03709602155497,0.232919389465222,0.10212521432896,0.0618597072547873,0.589418745,157.5619202,1.03709602155497,5.405043183,32.05871746,0.62868601,159.40381,1.4835424,1.3645626,0.47765511,0.08350265,6.8660612,0.18512318,0.082352601,0.020858407,0.053919859,15.728514,0.12608799,0.11382618,0.035214704,"3.7515119E-2","3.5120821000000002","0.11319956","5.6071720999999998E-2","5.1743654000000004E-3"
"Bld209",11,6,6,21,447,2684,6.3375,3.345,1.93,5.5,0,0,0,3.345,1.93,5.5,0,0.0141778523489933,0.00431767337807606,"S","S",3,"Y",1,"M",2,"N",0,0.00118060730253353,0.00145119225037258,0.000719076005961252,0.000719076005961252,0.00189968330849478,"Y",1,36.497222,36.380556,325.5730286,0.6,0.721744165786063,98.525139,2.5941572,89.447472,80.677124,182.87665,161.54724,"49.059288000000002","38.677162000000003",0.654549713,104.6113205,1.413937278,1.294200066,0.766610869,7.676002903,37.43536526,0.125357366,19.62118537,0.210272656,0.233330015,0.167048885,0.270207702,6.751230034,0.028146273,14.36639751,0.062339088,0.062543626,0.046827212,0.028896294,3.404443834,0.135140294,8.950418089,0.290150646,0.169673483,0.1171984,0.267534328,6.489506227,1.13362279933374,0.213156662801981,0.057760171721054,0.153702144989026,0.654549713,104.6113205,1.13362279933374,7.676002903,37.43536526,0.67593193,103.45966,1.5043728,0.88566613,0.27959573,0.042271532,3.9096382,0.099890918,0.050231934,0.012890912,0.029798202,15.158688,0.061742194,0.069947869,0.032226838,"7.0059209999999997E-2","4.9771285000000001","0.1883435","8.0728933000000003E-2","6.9989524999999999E-3"
"Bld210",11,8,8,24.4,595,4760,11.78,7.15,3.5,0,0,0,0,7.15,3.5,0,0,0.0197983193277311,0.00588235294117647,"S","S",3,"Y",1,"S",3,"N",0,0.00123739495798319,0.00150210084033613,0.000735294117647059,0.000735294117647059,0.00197268907563025,"N",0,36.499917,36.369333,450.9634399,0.8,0.826107871640713,98.854034,1.9812026,89.703682,80.927925,182.9939,161.31525,"48.643039999999999","38.228653000000001",0.691818683,93.18992942,1.514086225,1.220471118,0.643813551,7.334153769,34.49413826,0.105082086,15.07286348,0.166013322,0.173510543,0.120148582,0.208233361,5.637427338,0.022777105,11.45597637,0.04642271,0.043061135,0.03455817,0.020297147,2.713194775,0.113740059,6.929710821,0.234688791,0.131836921,0.091500099,0.206812567,5.470480819,0.894504080150295,0.143346644429288,0.0382546667030363,0.109035738572074,0.691818683,93.18992942,0.894504080150295,7.334153769,34.49413826,0.6993348,97.887794,1.5017593,0.80597585,0.24766195,0.039330892,3.4097984,0.086967543,0.041597541,0.010994572,0.027981415,13.864492,0.05495397,0.060007803,0.028044244,"6.3791118999999993E-2","4.1991262000000003","0.16169140000000001","6.6025107999999999E-2","5.4416083999999998E-3"
"Bld211",9,16,16,46.4,506,8089,4.92,5.16,7.99,0.8,0.58,0,0,7.99,5.16,0.8,0.58,0.00972332015810277,0.010197628458498,"L","L",1,"N",0,"S",3,"N",0,0.000304116701693658,0.000647793299542589,0.000994931388305106,0.000647793299542589,0.000951910001236247,"N",0,38.174333,37.206306,457.3614502,1.6,1.47316739825275,106.9,57.976124,112.94991,103.83633,18.29077,16.743034,"NaN","NaN",0.091389287,16.23676402,0.15166942,0.152212296,0.078922131,0.301594729,10.24354414,0.028776634,3.028025659,0.047593794,0.04730139,0.02574999,0.019583572,2.030497732,0.329231179,82.19257449,0.422685409,0.342124563,0.195797677,1.357616309,18.73474084,0.00397808,0.537242267,0.008985813,0.008349081,0.004650093,0.000589233,0.480012837,0.0602504413050836,0.0196579621133328,0.149475138294989,0.00354995679677833,0.329231179,82.19257449,0.149475138294989,1.357616309,18.73474084,0.099872187,13.163536,0.19468045,0.10149458,0.036755092,0.027203774,2.3976023,0.059288401,0.029313067,0.0078548398,0.31748316,39.521282,0.59220731,0.27530029,0.092872947,"NaN","NaN","NaN","NaN","NaN"
"Bld212",19,6,6,18,217,1301,3.025,0,1,7.64,1.2,0,0,1,0,7.64,1.2,0.0139400921658986,0,"S","S",3,"Y",1,"S",3,"N",0,0.00116256725595696,0.000587240584166026,0.000860876249039201,0.000587240584166026,0.00174980784012298,"N",0,38.191369,37.218792,281.4146423,0.6,0.628248081839105,108.94198,58.557743,115.05592,105.92835,20.319206,18.889477,"NaN","NaN",0.106194757,21.84080634,0.189242007,0.21125111,0.117515566,0.398912924,12.66986194,0.03600828,4.305794562,0.066632497,0.072255664,0.040805054,0.025987046,2.540285578,0.329807975,91.33630398,0.437610773,0.395502024,0.245912012,1.536568322,21.02237683,0.00513566,0.791194798,0.013031972,0.013261011,0.007656282,0.000797206,0.608136001,0.204631486704638,0.0700346154870756,0.384937946746778,0.012865203891305,0.329807975,91.33630398,0.384937946746778,1.536568322,21.02237683,0.11681075,18.324593,0.27039987,0.16018941,0.05465211,0.031052303,3.3907943,0.082054444,0.048104703,0.011893516,0.30827239,41.682579,0.61423326,0.31078056,0.1037527,"NaN","NaN","NaN","NaN","NaN"
"Bld213",24,7,7,21,324,2267,4.9,1.44,1.99,6.46,1.09,0,0,1.99,1.44,6.46,1.09,0.0151234567901235,0.00444444444444444,"S","S",3,"Y",1,"S",3,"N",0,0.00108072342302603,0.000920158800176445,0.000925893250992501,0.000920158800176445,0.00200088222320247,"Y",1,38.198333,37.209444,281.4146423,0.7,0.721744165786063,115.60257,83.477966,113.74758,104.62871,201.52383,199.04373,"106.37667999999999","97.737862000000007",0.106194757,21.84080634,0.189242007,0.21125111,0.117515566,0.398912924,12.66986194,0.03600828,4.305794562,0.066632497,0.072255664,0.040805054,0.025987046,2.540285578,0.329807975,91.33630398,0.437610773,0.395502024,0.245912012,1.536568322,21.02237683,0.00513566,0.791194798,0.013031972,0.013261011,0.007656282,0.000797206,0.608136001,0.182721720978043,0.062683343305218,0.349972745947832,0.0115551533585951,0.329807975,91.33630398,0.349972745947832,1.536568322,21.02237683,0.092585921,16.402927,0.23529264,0.17297131,0.055254675,0.031172827,3.2115276,0.079227857,0.044164568,0.011076953,0.026897162,6.4946508,0.072256066,0.064535975,0.022184268,"2.8810467999999999E-2","2.8501918000000002","7.8134387999999999E-2","3.4622940999999997E-2","6.8041183999999998E-3"
"Bld214",5,16,16,48,484,7740,4.915,4.47,2.525,5.586,4.608,0,0,4.47,2.525,5.586,4.608,0.010154958677686,0.00521694214876033,"S","S",3,"Y",1,"S",3,"N",0,0.00031750645994832,0.00064968992248062,0.000385762273901809,0.000385762273901809,0.000703268733850129,"N",0,38.326962,38.241575,411.4945984,1.6,1.5188085396153,163.43924,32.289543,173.37425,163.85953,98.670364,35.331425,"NaN","NaN",0.165168835,40.21110456,0.308017447,0.269339097,0.175443468,0.509984785,12.97549607,0.011073298,1.644867624,0.02439685,0.026597485,0.016585493,0.003407803,1.056674884,0.258472241,62.41638882,0.411473448,0.517368298,0.323258863,1.210566728,18.12533881,0.001952599,0.487680308,0.004594914,0.004470482,0.003512666,0.000151132,0.300290969,0.129932683290938,0.0122831452989351,0.239404133684634,0.00260146544119184,0.258472241,62.41638882,0.239404133684634,1.210566728,18.12533881,0.1759609,30.638561,0.36968657,0.22106367,0.09106791,0.014938793,1.6326975,0.036078934,0.021722514,0.0058456049,0.20360231,27.047386,0.39588082,0.23128116,0.073655538,"NaN","NaN","NaN","NaN","NaN"
"Bld215",5,16,16,48,484,7740,4.915,4.47,2.525,5.586,4.608,0,0,4.47,2.525,5.586,4.608,0.010154958677686,0.00521694214876033,"S","S",3,"Y",1,"S",3,"N",0,0.00031750645994832,0.00064968992248062,0.000385762273901809,0.000385762273901809,0.000703268733850129,"N",0,38.326962,38.241575,411.4945984,1.6,1.5188085396153,163.43924,32.289543,173.37425,163.85953,98.670364,35.331425,"NaN","NaN",0.165168835,40.21110456,0.308017447,0.269339097,0.175443468,0.509984785,12.97549607,0.011073298,1.644867624,0.02439685,0.026597485,0.016585493,0.003407803,1.056674884,0.258472241,62.41638882,0.411473448,0.517368298,0.323258863,1.210566728,18.12533881,0.001952599,0.487680308,0.004594914,0.004470482,0.003512666,0.000151132,0.300290969,0.129932683290938,0.0122831452989351,0.239404133684634,0.00260146544119184,0.258472241,62.41638882,0.239404133684634,1.210566728,18.12533881,0.1759609,30.638561,0.36968657,0.22106367,0.09106791,0.014938793,1.6326975,0.036078934,0.021722514,0.0058456049,0.20360231,27.047386,0.39588082,0.23128116,0.073655538,"NaN","NaN","NaN","NaN","NaN"
"Bld216",5,16,16,48,484,7740,4.915,4.47,2.525,5.586,4.608,0,0,4.47,2.525,5.586,4.608,0.010154958677686,0.00521694214876033,"M","M",2,"N",0,"L",1,"N",0,0.00031750645994832,0.00064968992248062,0.000385762273901809,0.000385762273901809,0.000703268733850129,"N",0,38.326962,38.241575,411.4945984,1.6,1.5188085396153,163.43924,32.289543,173.37425,163.85953,98.670364,35.331425,"NaN","NaN",0.165168835,40.21110456,0.308017447,0.269339097,0.175443468,0.509984785,12.97549607,0.011073298,1.644867624,0.02439685,0.026597485,0.016585493,0.003407803,1.056674884,0.258472241,62.41638882,0.411473448,0.517368298,0.323258863,1.210566728,18.12533881,0.001952599,0.487680308,0.004594914,0.004470482,0.003512666,0.000151132,0.300290969,0.129932683290938,0.0122831452989351,0.239404133684634,0.00260146544119184,0.258472241,62.41638882,0.239404133684634,1.210566728,18.12533881,0.1759609,30.638561,0.36968657,0.22106367,0.09106791,0.014938793,1.6326975,0.036078934,0.021722514,0.0058456049,0.20360231,27.047386,0.39588082,0.23128116,0.073655538,"NaN","NaN","NaN","NaN","NaN"
"Bld217",11,7.25,7.25,21.75,476,3611,6.9775,0.925,2.355,0,0,0,0,2.355,0.925,0,0,0.0146586134453782,0.00194327731092437,"S","S",3,"N",0,"S",3,"N",0,0.000966145112157297,0.000256161728053171,0.000652173913043478,0.000256161728053171,0.00122230684021047,"Y",1,37.1791667,36.7388889,455.4541016,0.725,0.744902191298342,24.660984,1.9717815,13.697889,11.183376,100.60226,88.306168,"129.82727","117.63414",0.519663636,97.76961348,1.22062501,1.136359338,0.832867686,5.846159436,33.13751506,0.306226883,28.19172691,0.589998709,0.529806401,0.222560518,0.754170797,6.933187845,0.054705112,13.68363599,0.111081452,0.094749498,0.05046162,0.102879954,5.197781801,0.023796452,2.236831232,0.05767531,0.032623565,0.025138348,0.010988429,1.482635965,1.02641782446112,0.418504896714765,0.0787059715746159,0.029912004135891,0.519663636,97.76961348,1.02641782446112,5.846159436,33.13751506,0.61035144,100.67698,1.4050237,1.2268959,0.20454797,0.35491341,25.538193,0.73061574,0.26694378,0.060463749,0.062961444,14.798787,0.14307624,0.09334141,0.036714468,"2.7394405E-2","3.1900301","7.6049209000000006E-2","3.3053069999999997E-2","5.1438138E-3"
"Bld218",11,6.5,6.5,19.5,588,3922,11.616,2.25,1.1875,0,0,0,0,2.25,1.1875,0,0,0.0197551020408163,0.00201955782312925,"S","S",3,"Y",1,"S",3,"N",0,0.00148087710351861,0.000573686894441611,0.000302779194288628,0.000302779194288628,0.00178365629780724,"N",0,37.1794444,36.7394444,455.4541016,0.65,0.675176109728276,24.604733,1.9840248,13.646294,11.152172,100.55402,88.287788,"129.87836999999999","117.68552",0.518874223,97.64782086,1.218144821,1.133715501,0.830436722,5.831137176,33.12074998,0.306301551,28.19182114,0.589446825,0.529208109,0.222404752,0.753707466,6.934924417,0.054710342,13.68152619,0.111093608,0.094702899,0.05041079,0.102908978,5.198367785,0.023789401,2.237648167,0.057655391,0.032621221,0.025194123,0.010985569,1.482422935,1.0767172040791,0.471547401922912,0.0863786278842981,0.0312253701644734,0.518874223,97.64782086,1.0767172040791,5.831137176,33.12074998,0.60913432,100.47408,1.4041765,1.2257806,0.20392428,0.35559314,25.559896,0.73152018,0.26697025,0.060461551,0.063064896,14.819685,0.14345682,0.093457438,0.036759548,"2.7369184000000001E-2","3.1878128000000001","7.5947932999999995E-2","3.2966979E-2","5.1350370000000003E-3"
"Bld219",8,7.25,7.25,21.75,512,3657,5.485,2.04,1.39,0,0,0,0,2.04,1.39,0,0,0.010712890625,0.00271484375,"S","S",3,"Y",1,"S",3,"N",0,0.000749931637954608,0.000557834290401969,0.000380092972381734,0.000380092972381734,0.00113002461033634,"Y",1,37.1769444,36.7422222,389.1880798,0.725,0.744902191298342,24.438452,2.2304111,13.42474,11.018175,100.71169,88.614395,"129.75837999999999","117.57355",0.515889996,103.8809233,1.214360477,1.187499032,0.889239104,6.204657137,35.31124761,0.326616544,31.56894434,0.638700375,0.587049667,0.254835686,0.823239734,7.508956978,0.05885491,15.37493661,0.12317363,0.108291648,0.058445896,0.114718262,5.629709138,0.026086004,2.553256137,0.06549015,0.038203767,0.029788297,0.01239606,1.614905937,1.07945273914079,0.466703332432886,0.0902347512707157,0.0351552168904864,0.515889996,103.8809233,1.07945273914079,6.204657137,35.31124761,0.60348809,101.89574,1.3978577,1.2492378,0.21394429,0.36256939,26.664398,0.75619966,0.28183007,0.06352964,0.064359784,15.544419,0.15012798,0.10030168,0.039046429,"2.801853E-2","3.3077768999999999","7.9206004999999996E-2","3.4899421E-2","5.4339365999999997E-3"
